item:fochlucan-bandore-instrument-of-the-bards	Close match	spell:bless	jb2a.music_notations.treble_clef.blue	psfx.musical-instruments.lute.01.strummed-tremolo.keyOfA.A6	An instrument of the bards is played.
item:folding-boat	No proposed FX				The box itself. Its unfolding is the Activate Folding Boat record, which has a proposal.
item:fool	No proposed FX				A Deck of Many Things card. The draw plays on the Deck itself.
item:fruit-of-restoration	Close match	spell:cure-wounds	jb2a.healing_generic.200px.green	psfx.consumables.food-and-drink.consume.food.bite.juicy.001	The fruit is eaten and a condition lifts.
item:gauntlets-of-ogre-power	No proposed FX				Worn, always on — no moment to play.
item:gem	No proposed FX				A Deck of Many Things card. The draw plays on the Deck itself.
item:gem-of-brightness	Close match	spell:light	jb2a.markers.light.complete.yellow	psfx.cantrips.light.v1.001	A word and the gem blazes down a cone.
item:gem-of-seeing	Close match	effect:foresight	jb2a.eyes.01.dark_yellow.single	psfx.1st-level-spells.detect-magic.v1.001	True Seeing through the gem.
item:gemstone-1000-gp	No proposed FX				Treasure. Nothing happens at the table.
item:gemstone-10-gp	No proposed FX				Treasure. Nothing happens at the table.
item:gemstone10gp	No proposed FX				Treasure. Nothing happens at the table.
item:gemstone-100-gp	No proposed FX				Treasure. Nothing happens at the table.
item:gemstone100gp	No proposed FX				Treasure. Nothing happens at the table.
item:gemstone-5000-gp	No proposed FX				Treasure. Nothing happens at the table.
item:gemstone5000gp	No proposed FX				Treasure. Nothing happens at the table.
item:gemstone-50-gp	No proposed FX				Treasure. Nothing happens at the table.
item:gemstone50gp	No proposed FX				Treasure. Nothing happens at the table.
item:gemstone-500-gp	No proposed FX				Treasure. Nothing happens at the table.
item:gemstone500gp	No proposed FX				Treasure. Nothing happens at the table.
item:glamoured-studded-leather	Close match	spell:invisibility	jb2a.shimmer.01.purple	psfx.magic-signs.rune.v1.illusion.intro	The armour changes its look.
item:gloves-of-missile-snaring	Close match	spell:mage-armor	jb2a.markers.shield.blue.03	psfx.impacts.bludgeoning.v1	A missile caught out of the air.
item:gloves-of-swimming-and-climbing	No proposed FX				Worn, always on — no moment to play.
item:gloves-of-thievery	No proposed FX				Worn, always on — no moment to play.
item:goggles-of-night	No proposed FX				Worn, always on — no moment to play.
item:golden-lions	Close match	spell:conjure-animals	jb2a.magic_signs.circle.02.conjuration.complete.dark_yellow	psfx.magic-signs.circle.v1.conjuration.complete	A figurine becomes a beast.
item:golden-lions-rare	Close match	spell:conjure-animals	jb2a.magic_signs.circle.02.conjuration.complete.dark_yellow	psfx.magic-signs.circle.v1.conjuration.complete	A figurine becomes a beast.
item:bag-of-tricks	Close match	spell:conjure-animals	jb2a.magic_signs.circle.02.conjuration.complete.green	psfx.magic-signs.circle.v1.conjuration.complete	A ball of fuzz is thrown and becomes a beast.
item:gray-bag-of-tricks	Close match	spell:conjure-animals	jb2a.magic_signs.circle.02.conjuration.complete.green	psfx.magic-signs.circle.v1.conjuration.complete	A ball of fuzz is thrown and becomes a beast.
item:grenade-fragmentation	Close match	spell:fireball	jb2a.explosion.shrapnel.grenade.03.black	psfx.ranged-weapons.guns.single-fire.musket	A fragmentation grenade goes off.
item:grenade-smoke	Close match	spell:fog-cloud	jb2a.smoke.plumes.01.grey	psfx.casting.generic.001	A smoke grenade fills the area.
item:gunpowder-keg	Close match	spell:fireball	jb2a.explosion.02.orange	psfx.ranged-weapons.guns.single-fire.musket	A keg of powder goes off.
item:gunpowder-powder-horn	Close match	spell:fireball	jb2a.explosion.02.orange	psfx.ranged-weapons.guns.single-fire.musket	A powder horn goes off.
item:hag-eye	Close match	effect:foresight	jb2a.eyes.01.dark_green.single	psfx.magic-signs.rune.v1.divination.intro	The coven's eye watches.
item:hand-of-vecna	Close match	spell:raise-dead	jb2a.markers.runes.dark_red.03	psfx.impacts.magicaleffects.necrotic	Vecna's hand: red runes at the bearer.
item:hat-of-disguise	Close match	spell:invisibility	jb2a.shimmer.01.purple	psfx.magic-signs.rune.v1.illusion.intro	Disguise Self from the hat.
item:hat-of-many-spells	No proposed FX				A spellcasting focus. The spell it helps cast is its own FX.
item:hat-of-vermin	Close match	spell:conjure-animals	jb2a.markers.poison.dark_green.03	psfx.magic-signs.circle.v1.conjuration.intro	Rats and bats pour out of the hat.
item:hat-of-wizardry	No proposed FX				A spellcasting focus. The spell it helps cast is its own FX.
item:headband-of-intellect	No proposed FX				Worn, always on — no moment to play.
item:helm-of-brilliance	Close match	spell:guiding-bolt	jb2a.markers.light.complete.yellow	psfx.class-features.divine-smite.v1.001.caster	The helm blazes with radiant light.
item:helm-of-comprehending-languages	Close match	effect:comprehension	jb2a.markers.runes.white.03	psfx.magic-signs.rune.v1.divination.intro	The helm reads what the wearer cannot.
item:helm-of-telepathy	Close match	effect:carrying-message	jb2a.markers.runes.blue.03	psfx.magic-signs.rune.v1.divination.intro	A word sent mind to mind.
item:helm-of-teleportation	Close match	spell:misty-step	jb2a.misty_step.01.blue	psfx.2nd-level-spells.misty-step.v1.complete.generic	Teleport from the helm.
item:hewards-handy-haversack	No proposed FX				A container. Reaching into it is not a moment the table watches.
item:hewards-handy-spice-pouch	No proposed FX				A pouch of spices — nothing to play.
item:hidden-pit	Close match	spell:shatter	jb2a.impact.earth.01.browngreen	psfx.impacts.bludgeoning.v1	The floor gives way.
item:honey-pint	No proposed FX				Food. Nothing happens at the table.
item:horn-of-blasting	Close match	spell:shatter	jb2a.thunderwave.center.blue	psfx.cantrips.thunderclap.v1	The horn is blown and thunder goes down a cone.
item:horn-of-silent-alarm	No proposed FX				A horn only the party hears — nothing to play.
item:horn-of-valhalla	Close match	spell:conjure-animals	jb2a.magic_signs.circle.02.conjuration.complete.dark_yellow	psfx.musical-instruments.bagpipes.01.drone.keyOfC.C6	The horn is blown and the berserkers come.
item:horseshoes-of-a-zephyr	No proposed FX				Worn by a mount, always on — no moment to play.
item:horseshoes-of-speed	No proposed FX				Worn by a mount, always on — no moment to play.
item:immovable-rod	No proposed FX				A rod that stops in the air — a position, not a moment.
item:instrument-of-illusions	Close match	spell:invisibility	jb2a.music_notations.treble_clef.purple	psfx.musical-instruments.flute.01.long.keyOfA.A6	The instrument is played and an illusion moves with it.
item:instrument-of-scribing	No proposed FX				A pen that writes on a surface — nothing to play.
item:instrument-of-the-bards	Close match	spell:bless	jb2a.music_notations.treble_clef.blue	psfx.musical-instruments.lute.01.strummed-tremolo.keyOfC.C6	An instrument of the bards is played.
item:ioun-stone	Close match	spell:mage-armor	jb2a.ioun_stones.01.blue.awareness	psfx.magic-signs.rune.v1.transmutation.intro	An Ioun stone orbits the head. JB2A drew a stone for each kind, so every Ioun stone gets its own.
item:absorption-ioun-stone	Close match	spell:mage-armor	jb2a.ioun_stones.01.purple.absorption	psfx.magic-signs.rune.v1.abjuration.intro	Absorption: the stone orbits, and takes a spell.
item:ioun-stone-of-absorption	Close match	spell:mage-armor	jb2a.ioun_stones.01.purple.absorption	psfx.magic-signs.rune.v1.abjuration.intro	Absorption: the stone orbits, and takes a spell.
item:agility-ioun-stone	Close match	spell:mage-armor	jb2a.ioun_stones.01.pink.agility	psfx.magic-signs.rune.v1.transmutation.intro	Agility: the stone orbits the head.
item:ioun-stone-of-agility	Close match	spell:mage-armor	jb2a.ioun_stones.01.pink.agility	psfx.magic-signs.rune.v1.transmutation.intro	Agility: the stone orbits the head.
item:awareness-ioun-stone	Close match	spell:mage-armor	jb2a.ioun_stones.01.blue.awareness	psfx.magic-signs.rune.v1.divination.intro	Awareness: the stone orbits the head.
item:ioun-stone-of-awareness	Close match	spell:mage-armor	jb2a.ioun_stones.01.blue.awareness	psfx.magic-signs.rune.v1.divination.intro	Awareness: the stone orbits the head.
item:fortitude-ioun-stone	Close match	spell:mage-armor	jb2a.ioun_stones.01.pink.fortitude	psfx.magic-signs.rune.v1.transmutation.intro	Fortitude: the stone orbits the head.
item:ioun-stone-of-fortitude	Close match	spell:mage-armor	jb2a.ioun_stones.01.pink.fortitude	psfx.magic-signs.rune.v1.transmutation.intro	Fortitude: the stone orbits the head.
item:greater-absorption-ioun-stone	Close match	spell:mage-armor	jb2a.ioun_stones.01.purple.great_absorption	psfx.magic-signs.rune.v1.abjuration.intro	Greater Absorption: the stone orbits, and takes a spell.
item:ioun-stone-of-greater-absorption	Close match	spell:mage-armor	jb2a.ioun_stones.01.purple.great_absorption	psfx.magic-signs.rune.v1.abjuration.intro	Greater Absorption: the stone orbits, and takes a spell.
item:insight-ioun-stone	Close match	spell:mage-armor	jb2a.ioun_stones.01.blue.insight	psfx.magic-signs.rune.v1.divination.intro	Insight: the stone orbits the head.
item:ioun-stone-of-insight	Close match	spell:mage-armor	jb2a.ioun_stones.01.blue.insight	psfx.magic-signs.rune.v1.divination.intro	Insight: the stone orbits the head.
item:intellect-ioun-stone	Close match	spell:mage-armor	jb2a.ioun_stones.01.red.intellect	psfx.magic-signs.rune.v1.transmutation.intro	Intellect: the stone orbits the head.
item:ioun-stone-of-intellect	Close match	spell:mage-armor	jb2a.ioun_stones.01.red.intellect	psfx.magic-signs.rune.v1.transmutation.intro	Intellect: the stone orbits the head.
item:ioun-stone-of-leadership	Close match	spell:mage-armor	jb2a.ioun_stones.01.pink.leadership	psfx.magic-signs.rune.v1.transmutation.intro	Leadership: the stone orbits the head.
item:leadership-ioun-stone	Close match	spell:mage-armor	jb2a.ioun_stones.01.pink.leadership	psfx.magic-signs.rune.v1.transmutation.intro	Leadership: the stone orbits the head.
item:ioun-stone-of-mastery	Close match	spell:mage-armor	jb2a.ioun_stones.01.green.mastery	psfx.magic-signs.rune.v1.transmutation.intro	Mastery: the stone orbits the head.
